ID	ENV	REP	TKW
G271	2024YL	1	50.7839
G272	2024YL	1	49.2566
G273	2024YL	1	47.6603
G274	2024YL	1	44.8675
G275	2024YL	1	51.7251
G276	2024YL	1	51.5223
G277	2024YL	1	53.4138
G278	2024YL	1	51.5591
G279	2024YL	1	48.2436
G280	2024YL	1	45.9644
G281	2024YL	1	52.2659
G282	2024YL	1	47.8897
G283	2024YL	1	58.4427
G284	2024YL	1	51.3321
G285	2024YL	1	53.6741
G286	2024YL	1	50.1898
G287	2024YL	1	48.8347
G288	2024YL	1	51.3453
G289	2024YL	1	52.7319
G290	2024YL	1	52.3756
G291	2024YL	1	49.6743
G292	2024YL	1	46.0401
G293	2024YL	1	54.8445
G294	2024YL	1	51.3314
G295	2024YL	1	45.8
G296	2024YL	1	48.3677
G297	2024YL	1	50.888
G298	2024YL	1	50.0039
G299	2024YL	1	52.2627
G300	2024YL	1	56.7708
G301	2024YL	1	48.2747
G302	2024YL	1	40.6883
G303	2024YL	1	59.4664
G304	2024YL	1	49.8273
G305	2024YL	1	50.1202
G306	2024YL	1	49.945
G307	2024YL	1	58.2965
G308	2024YL	1	50.8072
G309	2024YL	1	54.9026
G310	2024YL	1	50.4027
G311	2024YL	1	53.0588
G312	2024YL	1	50.7877
G313	2024YL	1	45.8406
G314	2024YL	1	57.1931
G315	2024YL	1	58.8246
G316	2024YL	1	57.9483
G317	2024YL	1	43.7333
G318	2024YL	1	54.4108
G319	2024YL	1	47.2
G320	2024YL	1	32.3553
G321	2024YL	1	51.5234
G322	2024YL	1	55.0368
G323	2024YL	1	55.6109
G324	2024YL	1	53.1478
G325	2024YL	1	59.6047
G326	2024YL	1	51.8994
G327	2024YL	1	50.2299
G328	2024YL	1	53.1111
G329	2024YL	1	50.8895
G330	2024YL	1	50.4913
G331	2024YL	1	44.8762
G332	2024YL	1	42.0233
G333	2024YL	1	41.6326
G334	2024YL	1	54.418
G335	2024YL	1	37.6971
G336	2024YL	1	39.1737
G337	2024YL	1	31.2941
G338	2024YL	1	49.1646
G339	2024YL	1	30.8146
G1	2024NY	1	40.8672
G2	2024NY	1	30.0537
G3	2024NY	1	24.125
G4	2024NY	1	35.4935
G5	2024NY	1	45.6288
G6	2024NY	1	50.2636
G7	2024NY	1	45.3735
G8	2024NY	1	43.5815
G9	2024NY	1	43.6166
G10	2024NY	1	41.8232
G11	2024NY	1	44.1571
G12	2024NY	1	41.1138
G13	2024NY	1	30.7006
G14	2024NY	1	43.8172
G15	2024NY	1	49.7325
G16	2024NY	1	48.4883
G17	2024NY	1	42.1661
G18	2024NY	1	42.5056
G19	2024NY	1	48.5915
G20	2024NY	1	46.8845
G21	2024NY	1	31.1383
G22	2024NY	1	37.9111
G23	2024NY	1	33.0031
G24	2024NY	1	36.4393
G25	2024NY	1	39.5959
G26	2024NY	1	43.3021
G27	2024NY	1	45.1364
G28	2024NY	1	46.6754
G29	2024NY	1	46.0704
G30	2024NY	1	40.6975
G31	2024NY	1	45.4314
G32	2024NY	1	38.4311
G33	2024NY	1	45.3887
G34	2024NY	1	37.0721
G35	2024NY	1	34.8269
G36	2024NY	1	35.2156
G37	2024NY	1	48.9252
G38	2024NY	1	40.1635
G39	2024NY	1	37.5179
G40	2024NY	1	40.1765
G41	2024NY	1	42.7167
G42	2024NY	1	39.1378
G43	2024NY	1	39.3545
G44	2024NY	1	43.8042
G45	2024NY	1	42.9545
G46	2024NY	1	35.7041
G47	2024NY	1	40.174
G48	2024NY	1	48.3103
G49	2024NY	1	29.3912
G50	2024NY	1	33.5056
G51	2024NY	1	52.4145
G52	2024NY	1	41.1692
G53	2024NY	1	43.8006
G54	2024NY	1	32.8058
G55	2024NY	1	50.1273
G56	2024NY	1	37.9124
G57	2024NY	1	38.7917
G58	2024NY	1	31.5052
G59	2024NY	1	35.1466
G60	2024NY	1	28.0909
G61	2024NY	1	30.2698
G62	2024NY	1	32.6697
G63	2024NY	1	30.6226
G64	2024NY	1	29.6945
G65	2024NY	1	28.7074
G66	2024NY	1	49.9622
G67	2024NY	1	43.5543
G68	2024NY	1	32.0111
G69	2024NY	1	29.8932
G70	2024NY	1	31.4408
G71	2024NY	1	41.8997
G72	2024NY	1	43.4981
G73	2024NY	1	41.1461
G74	2024NY	1	41.2019
G75	2024NY	1	41.0247
G76	2024NY	1	37.6556
G77	2024NY	1	46.366
G78	2024NY	1	41.66
G79	2024NY	1	49.5241
G80	2024NY	1	49.0548
G81	2024NY	1	37.4557
G82	2024NY	1	50.3977
G83	2024NY	1	38.8029
G84	2024NY	1	38.0375
G85	2024NY	1	49.7722
G86	2024NY	1	38.9207
G87	2024NY	1	46.8825
G88	2024NY	1	37.8022
G89	2024NY	1	36.4885
G90	2024NY	1	30.3453
G91	2024NY	1	38.4333
G92	2024NY	1	43.168
G93	2024NY	1	46.0551
G94	2024NY	1	45.4412
G95	2024NY	1	45.5546
G96	2024NY	1	46.4384
G97	2024NY	1	46.2432
G98	2024NY	1	48.2884
G99	2024NY	1	42.3682
G100	2024NY	1	41.7032
G101	2024NY	1	47.2211
G102	2024NY	1	50.0458
G103	2024NY	1	39.1404
G104	2024NY	1	39.5183
G105	2024NY	1	44.3538
G106	2024NY	1	45.82
G107	2024NY	1	43.032
G108	2024NY	1	43.4086
G109	2024NY	1	47.8256
G110	2024NY	1	49.1841
G111	2024NY	1	54.5949
G112	2024NY	1	46.5502
G113	2024NY	1	46.2251
G114	2024NY	1	42.8682
G115	2024NY	1	40.4444
G116	2024NY	1	46.9685
G117	2024NY	1	37.8707
G118	2024NY	1	49.0135
G119	2024NY	1	50.7463
G120	2024NY	1	49.0455
G121	2024NY	1	45.9561
G122	2024NY	1	48.5647
G123	2024NY	1	38.2494
G124	2024NY	1	48.8473
G125	2024NY	1	48.1012
G126	2024NY	1	37.7745
G127	2024NY	1	34.9919
G128	2024NY	1	42.3324
G129	2024NY	1	32.5038
G130	2024NY	1	34.4631
G131	2024NY	1	31.0793
G132	2024NY	1	34.514
G133	2024NY	1	37.4585
G134	2024NY	1	32.5048
G135	2024NY	1	35.1217
G136	2024NY		NA
G137	2024NY	1	37.588
G138	2024NY	1	35.0842
G139	2024NY	1	47.0969
G140	2024NY	1	37.7734
G141	2024NY	1	34.6657
G142	2024NY	1	38.9104
G143	2024NY	1	41.3386
G144	2024NY	1	37.8824
G145	2024NY	1	42.6694
G146	2024NY	1	43.97
G147	2024NY	1	38.4011
G148	2024NY	1	44.6006
G149	2024NY	1	44.4635
G150	2024NY	1	40.469
G151	2024NY	1	33.5814
G152	2024NY	1	31.0899
G153	2024NY	1	30.3965
G154	2024NY	1	42.8167
G155	2024NY	1	22.5709
G156	2024NY	1	35.4403
G157	2024NY	1	40.195
G158	2024NY	1	34.1773
G159	2024NY	1	38.9894
G160	2024NY	1	31.7226
G161	2024NY	1	42.4771
G162	2024NY	1	34.1093
G163	2024NY	1	41.0903
G164	2024NY	1	44.7799
G165	2024NY	1	35.2085
G166	2024NY	1	39.2639
G167	2024NY	1	39.4164
G168	2024NY	1	41.0912
G169	2024NY	1	46.8253
G170	2024NY	1	44.9847
G171	2024NY	1	36.1239
G172	2024NY	1	46.7331
G173	2024NY	1	47.4241
G174	2024NY	1	39.4063
G175	2024NY	1	44.5577
G176	2024NY	1	47.569
G177	2024NY	1	49.9206
G178	2024NY	1	40.4183
G179	2024NY	1	41.3761
G180	2024NY	1	47.6807
G181	2024NY	1	49.3743
G182	2024NY	1	42.7453
G183	2024NY	1	38.8264
G184	2024NY	1	43.9448
G185	2024NY	1	40.1176
G186	2024NY	1	34.593
G187	2024NY	1	36.8889
G188	2024NY	1	27.5152
G189	2024NY	1	42.1143
G190	2024NY	1	39.3665
G191	2024NY	1	26.2984
G192	2024NY	1	38.1003
G193	2024NY	1	37.114
G194	2024NY	1	45.6579
G195	2024NY	1	37.1283
G196	2024NY	1	53.7561
G197	2024NY	1	28.891
G198	2024NY	1	49.8926
G199	2024NY	1	30.8851
G200	2024NY	1	47.7442
G201	2024NY	1	42.5307
G202	2024NY	1	45.6247
G203	2024NY	1	50.0755
G204	2024NY	1	54.783
G205	2024NY	1	45.5634
G206	2024NY	1	38.8536
G207	2024NY	1	29.0676
G208	2024NY	1	40.7871
G209	2024NY	1	56.2071
G210	2024NY	1	32.6302
G211	2024NY	1	45.3181
G212	2024NY	1	50.1246
G213	2024NY	1	33.9072
G214	2024NY	1	39.8947
G215	2024NY	1	42.2067
G216	2024NY	1	46.8672
G217	2024NY	1	43.1407
G218	2024NY	1	41.0543
G219	2024NY	1	37.2127
G220	2024NY	1	49.3875
G221	2024NY	1	44.8166
G222	2024NY	1	41.0993
G223	2024NY	1	43.5711
G224	2024NY	1	42.8328
G225	2024NY	1	35.9427
G226	2024NY	1	42.648
G227	2024NY	1	40.4303
G228	2024NY	1	48.4123
G229	2024NY	1	53.0808
G230	2024NY	1	47.9924
G231	2024NY	1	49.5371
G232	2024NY	1	59.198
G233	2024NY	1	31.8556
G234	2024NY	1	39.3946
G235	2024NY	1	42.13
G236	2024NY	1	41.1865
G237	2024NY	1	42.3701
G238	2024NY	1	44.2185
G239	2024NY	1	39.5855
G240	2024NY	1	30.0364
G241	2024NY	1	36.8414
G242	2024NY	1	48.7589
G243	2024NY	1	51.0821
G244	2024NY	1	45.3574
G245	2024NY	1	53.4457
G246	2024NY	1	48.6149
G247	2024NY	1	37.839
G248	2024NY	1	34.7003
G249	2024NY	1	55.3891
G250	2024NY	1	41.8408
G251	2024NY	1	53.8377
G252	2024NY	1	25.1603
G253	2024NY	1	45.0692
G254	2024NY	1	44.6464
G255	2024NY	1	47.0202
G256	2024NY	1	43.6282
G257	2024NY	1	38.3087
G258	2024NY	1	43.6017
G259	2024NY		NA
G260	2024NY	1	44.1134
G261	2024NY	1	49.1115
G262	2024NY	1	45.4787
G263	2024NY	1	43.6105
G264	2024NY	1	42.6189
G265	2024NY	1	50.2857
G266	2024NY	1	53.4965
G267	2024NY	1	23.7183
G268	2024NY	1	45.2516
G269	2024NY	1	43.0028
G270	2024NY	1	40.9698
G271	2024NY	1	46.391
G272	2024NY	1	49.455
G273	2024NY	1	49.7299
G274	2024NY	1	50.9636
G275	2024NY	1	48.231
G276	2024NY	1	42.1713
G277	2024NY	1	47.8121
G278	2024NY	1	45.4954
G279	2024NY	1	46.7492
G280	2024NY	1	35.0678
G281	2024NY	1	53.5856
G282	2024NY	1	47.0593
G283	2024NY	1	51.7871
G284	2024NY	1	41.0219
G285	2024NY	1	51.4787
G286	2024NY	1	44.8614
G287	2024NY	1	44.3894
G288	2024NY	1	54.1257
G289	2024NY	1	51.1852
G290	2024NY	1	47.5747
G291	2024NY	1	49.8649
G292	2024NY	1	37.9821
G293	2024NY	1	49.7178
G294	2024NY	1	42.5238
G295	2024NY	1	46.4752
G296	2024NY	1	28.517
G297	2024NY	1	47.594
G298	2024NY	1	55.0488
G299	2024NY	1	49.5719
G300	2024NY	1	51.8932
G301	2024NY	1	50.3598
G302	2024NY	1	45.3824
G303	2024NY	1	47.1792
G304	2024NY	1	47.736
G305	2024NY	1	46.5314
G306	2024NY	1	46.5345
G307	2024NY	1	43.3395
G308	2024NY	1	30.9156
G309	2024NY	1	40.7432
G310	2024NY	1	50.8497
G311	2024NY	1	48.0687
G312	2024NY	1	46.5898
G313	2024NY	1	40.2711
G314	2024NY	1	47.1774
G315	2024NY	1	50.9225
G316	2024NY	1	41.9586
G317	2024NY	1	39.0479
G318	2024NY	1	51.7106
G319	2024NY	1	40.3823
G320	2024NY	1	32.7063
G321	2024NY	1	45.7252
G322	2024NY	1	32.6444
G323	2024NY	1	32.966
G324	2024NY	1	49.2137
G325	2024NY	1	51.1995
G326	2024NY	1	36.8975
G327	2024NY	1	41.5042
G328	2024NY	1	36.2939
G329	2024NY	1	47.6479
G330	2024NY	1	52.5777
G331	2024NY	1	40.4243
G332	2024NY	1	38.3118
G333	2024NY	1	35.1313
G334	2024NY	1	55.6802
G335	2024NY	1	36.7481
G336	2024NY	1	36.1964
G337	2024NY	1	44.4421
G338	2024NY	1	51.3804
G339	2024NY	1	24.2682
G1	2024ZMD	1	30.6511
G2	2024ZMD	1	33.3898
G3	2024ZMD	1	25.5264
G4	2024ZMD	1	41.2831
G5	2024ZMD	1	43.2269
G6	2024ZMD	1	49.6821
G7	2024ZMD	1	27.9263
G8	2024ZMD	1	41.0618
G9	2024ZMD	1	48.1024
G10	2024ZMD	1	40.2825
G11	2024ZMD	1	43.4621
G12	2024ZMD	1	55.3031
G13	2024ZMD	1	39.8862
G14	2024ZMD	1	50.7193
G15	2024ZMD	1	44.9338
G16	2024ZMD	1	47.829
G17	2024ZMD	1	38.8969
G18	2024ZMD	1	44.9352
G19	2024ZMD	1	48.744
G20	2024ZMD	1	47.6433
G21	2024ZMD	1	44.433
G22	2024ZMD	1	43.2197
G23	2024ZMD	1	42.4586
G24	2024ZMD	1	43.6195
G25	2024ZMD	1	48.5303
G26	2024ZMD	1	49.3285
G27	2024ZMD	1	42.2347
G28	2024ZMD	1	51.4987
G29	2024ZMD	1	43.1148
G30	2024ZMD	1	48.3686
G31	2024ZMD	1	47.1572
G32	2024ZMD	1	44.573
G33	2024ZMD	1	44.6074
G34	2024ZMD	1	54.2564
G35	2024ZMD	1	34.4767
G36	2024ZMD	1	42.0345
G37	2024ZMD	1	46.5464
G38	2024ZMD	1	46.7084
G39	2024ZMD	1	45.1601
G40	2024ZMD	1	52.4377
G41	2024ZMD	1	44.101
G42	2024ZMD	1	52.2207
G43	2024ZMD	1	42.8897
G44	2024ZMD	1	44.8695
G45	2024ZMD	1	38.3606
G46	2024ZMD	1	41.1103
G47	2024ZMD	1	40.3056
G48	2024ZMD	1	44.8359
G49	2024ZMD	1	42.801
G50	2024ZMD	1	42.4075
G51	2024ZMD	1	51.6771
G52	2024ZMD	1	50.8757
G53	2024ZMD	1	57.0315
G54	2024ZMD	1	47.5363
G55	2024ZMD	1	46.8264
G56	2024ZMD	1	34.6797
G57	2024ZMD	1	47.6284
G58	2024ZMD	1	41.5677
G59	2024ZMD	1	46.0791
G60	2024ZMD	1	39.9198
G61	2024ZMD	1	39.7696
G62	2024ZMD	1	58.5026
G63	2024ZMD	1	52.4071
G64	2024ZMD	1	40.8605
G65	2024ZMD	1	44.9845
G66	2024ZMD	1	54.7455
G67	2024ZMD	1	41.7534
G68	2024ZMD	1	40.5373
G69	2024ZMD	1	38.2831
G70	2024ZMD	1	40.0824
G71	2024ZMD	1	53.8231
G72	2024ZMD	1	45.5172
G73	2024ZMD	1	52.5956
G74	2024ZMD	1	43.6604
G75	2024ZMD	1	44.4021
G76	2024ZMD	1	46.6381
G77	2024ZMD	1	42.3861
G78	2024ZMD	1	40.1471
G79	2024ZMD	1	48.6285
G80	2024ZMD	1	51.4983
G81	2024ZMD	1	47.265
G82	2024ZMD	1	45.5101
G83	2024ZMD	1	48.3514
G84	2024ZMD	1	50.8971
G85	2024ZMD	1	45.5528
G86	2024ZMD	1	52.4718
G87	2024ZMD	1	42.644
G88	2024ZMD	1	41.6845
G89	2024ZMD	1	33.1577
G90	2024ZMD	1	38.7021
G91	2024ZMD	1	31.2048
G92	2024ZMD	1	35.3297
G93	2024ZMD	1	32.1219
G94	2024ZMD	1	46.9279
G95	2024ZMD	1	36.545
G96	2024ZMD	1	45.1918
G97	2024ZMD	1	44.2055
G98	2024ZMD	1	33.7552
G99	2024ZMD	1	43.6709
G100	2024ZMD	1	46.9644
G101	2024ZMD	1	42.8525
G102	2024ZMD	1	55.1918
G103	2024ZMD	1	49.1864
G104	2024ZMD	1	39.6028
G105	2024ZMD	1	50.9518
G106	2024ZMD	1	41.9091
G107	2024ZMD	1	37.3077
G108	2024ZMD	1	48.0419
G109	2024ZMD	1	47.9805
G110	2024ZMD	1	45.7534
G111	2024ZMD	1	52.297
G112	2024ZMD	1	44.6199
G113	2024ZMD	1	31.2884
G114	2024ZMD	1	38.7254
G115	2024ZMD	1	23.5649
G116	2024ZMD	1	38.4832
G117	2024ZMD	1	37.0991
G118	2024ZMD	1	43.995
G119	2024ZMD	1	42.2457
G120	2024ZMD	1	46.7597
G121	2024ZMD	1	44.6375
G122	2024ZMD	1	45.6359
G123	2024ZMD	1	39.6199
G124	2024ZMD	1	49.722
G125	2024ZMD	1	44.5252
G126	2024ZMD	1	39.3368
G127	2024ZMD	1	36.8543
G128	2024ZMD	1	51.399
G129	2024ZMD	1	45.2946
G130	2024ZMD	1	39.8425
G131	2024ZMD	1	44.1985
G132	2024ZMD	1	48.4434
G133	2024ZMD	1	46.0156
G134	2024ZMD	1	42.2948
G135	2024ZMD	1	33.4063
G136	2024ZMD		NA
G137	2024ZMD	1	35.0046
G138	2024ZMD	1	NA
G139	2024ZMD	1	41.7422
G140	2024ZMD	1	36.8831
G141	2024ZMD	1	48.2864
G142	2024ZMD	1	NA
G143	2024ZMD	1	47.4248
G144	2024ZMD	1	30.8717
G145	2024ZMD	1	43.7774
G146	2024ZMD	1	43.793
G147	2024ZMD	1	48.7607
G148	2024ZMD	1	49.6176
G149	2024ZMD	1	39.6169
G150	2024ZMD	1	51.5524
G151	2024ZMD	1	42.2386
G152	2024ZMD	1	46.0294
G153	2024ZMD	1	50.0601
G154	2024ZMD	1	52.3478
G155	2024ZMD	1	42.1088
G156	2024ZMD	1	48.9795
G157	2024ZMD	1	47.8965
G158	2024ZMD	1	46.2697
G159	2024ZMD	1	49.1878
G160	2024ZMD	1	53.2927
G161	2024ZMD	1	42.1299
G162	2024ZMD	1	36.2957
G163	2024ZMD	1	45.6627
G164	2024ZMD	1	45.1797
G165	2024ZMD	1	52.81
G166	2024ZMD	1	45.2031
G167	2024ZMD	1	30.2333
G168	2024ZMD	1	45.1324
G169	2024ZMD	1	39.4529
G170	2024ZMD	1	47.6486
G171	2024ZMD	1	26.2207
G172	2024ZMD	1	41.3116
G173	2024ZMD	1	27.4103
G174	2024ZMD	1	34.5134
G175	2024ZMD	1	40.3242
G176	2024ZMD	1	41.9819
G177	2024ZMD	1	39.4814
G178	2024ZMD	1	40.3188
G179	2024ZMD	1	34.574
G180	2024ZMD	1	45.0403
G181	2024ZMD	1	45.5962
G182	2024ZMD	1	32.8762
G183	2024ZMD	1	48.6152
G184	2024ZMD	1	50.9729
G185	2024ZMD	1	44.4279
G186	2024ZMD	1	32.9704
G187	2024ZMD	1	42.4839
G188	2024ZMD	1	29.9486
G189	2024ZMD	1	42.1804
G190	2024ZMD	1	42.8463
G191	2024ZMD	1	NA
G192	2024ZMD	1	30.349
G193	2024ZMD	1	27.1737
G194	2024ZMD	1	39.3848
G195	2024ZMD	1	44.7285
G196	2024ZMD	1	42.933
G197	2024ZMD	1	35.3519
G198	2024ZMD	1	46.867
G199	2024ZMD	1	36.5183
G200	2024ZMD	1	45.9929
G201	2024ZMD	1	46.1443
G202	2024ZMD	1	38.6964
G203	2024ZMD	1	47.8886
G204	2024ZMD	1	43.8
G205	2024ZMD	1	51.4738
G206	2024ZMD	1	NA
G207	2024ZMD	1	49.6266
G208	2024ZMD	1	39.2812
G209	2024ZMD	1	55.5556
G210	2024ZMD	1	33.8364
G211	2024ZMD	1	36.9245
G212	2024ZMD	1	38.6979
G213	2024ZMD	1	49.7925
G214	2024ZMD	1	44.6931
G215	2024ZMD	1	42.3333
G216	2024ZMD	1	40.1243
G217	2024ZMD	1	50.1576
G218	2024ZMD	1	49.1474
G219	2024ZMD	1	42.6195
G220	2024ZMD	1	38.5121
G221	2024ZMD	1	47.3482
G222	2024ZMD	1	47.6488
G223	2024ZMD	1	43.6458
G224	2024ZMD	1	43.2367
G225	2024ZMD	1	30.1639
G226	2024ZMD	1	27.7432
G227	2024ZMD	1	47.829
G228	2024ZMD	1	46.9311
G229	2024ZMD	1	50.6005
G230	2024ZMD	1	40.6686
G231	2024ZMD	1	43.3731
G232	2024ZMD	1	48.9603
G233	2024ZMD	1	49.6685
G234	2024ZMD	1	NA
G235	2024ZMD	1	40.9237
G236	2024ZMD	1	44.3699
G237	2024ZMD	1	40.7035
G238	2024ZMD	1	45.0328
G239	2024ZMD	1	45.0683
G240	2024ZMD	1	39.2783
G241	2024ZMD	1	39.8408
G242	2024ZMD	1	51.5251
G243	2024ZMD	1	48.9862
G244	2024ZMD	1	54.1434
G245	2024ZMD	1	50.2936
G246	2024ZMD	1	NA
G247	2024ZMD	1	47.1841
G248	2024ZMD	1	48.8384
G249	2024ZMD	1	42.0772
G250	2024ZMD	1	49.3744
G251	2024ZMD	1	38.6553
G252	2024ZMD	1	47.0797
G253	2024ZMD	1	NA
G254	2024ZMD	1	41.4902
G255	2024ZMD	1	42.0907
G256	2024ZMD	1	NA
G257	2024ZMD	1	51.6134
G258	2024ZMD	1	47.3585
G259	2024ZMD		45.0523
G260	2024ZMD	1	47.2533
G261	2024ZMD	1	50.1709
G262	2024ZMD	1	NA
G263	2024ZMD	1	47.7587
G264	2024ZMD	1	49.8534
G265	2024ZMD	1	NA
G266	2024ZMD	1	46.4535
G267	2024ZMD	1	44.1331
G268	2024ZMD	1	52.3004
G269	2024ZMD	1	49.9487
G270	2024ZMD	1	48.5775
G271	2024ZMD	1	38.0623
G272	2024ZMD	1	42.941
G273	2024ZMD	1	46.25
G274	2024ZMD	1	42.4097
G275	2024ZMD	1	40.6645
G276	2024ZMD	1	47.9639
G277	2024ZMD	1	53.071
G278	2024ZMD	1	45.459
G279	2024ZMD	1	41.9729
G280	2024ZMD	1	NA
G281	2024ZMD	1	52.9618
G282	2024ZMD	1	NA
G283	2024ZMD	1	51.432
G284	2024ZMD	1	45.821
G285	2024ZMD	1	47.4187
G286	2024ZMD	1	42.3306
G287	2024ZMD	1	43.2136
G288	2024ZMD	1	43.4213
G289	2024ZMD	1	48.5486
G290	2024ZMD	1	49.199
G291	2024ZMD	1	40.7821
G292	2024ZMD	1	38.5629
G293	2024ZMD	1	46.8014
G294	2024ZMD	1	43.0256
G295	2024ZMD	1	51.1594
G296	2024ZMD	1	43.2943
G297	2024ZMD	1	47.2509
G298	2024ZMD	1	48.9533
G299	2024ZMD	1	49.5481
G300	2024ZMD	1	48.9162
G301	2024ZMD	1	40.1748
G302	2024ZMD	1	40.9571
G303	2024ZMD	1	46.5979
G304	2024ZMD	1	43.2292
G305	2024ZMD	1	NA
G306	2024ZMD	1	47.0079
G307	2024ZMD	1	49.5591
G308	2024ZMD	1	43.9632
G309	2024ZMD	1	53.1267
G310	2024ZMD	1	37.6705
G311	2024ZMD	1	47.2736
G312	2024ZMD	1	48.4537
G313	2024ZMD	1	48.8239
G314	2024ZMD	1	46.6773
G315	2024ZMD	1	45.3683
G316	2024ZMD	1	47.1486
G317	2024ZMD	1	49.9914
G318	2024ZMD	1	43.7642
G319	2024ZMD	1	41.4486
G320	2024ZMD	1	NA
G321	2024ZMD	1	39.5767
G322	2024ZMD	1	NA
G323	2024ZMD	1	45.4309
G324	2024ZMD	1	26.8136
G325	2024ZMD	1	44.9265
G326	2024ZMD	1	37.2566
G327	2024ZMD	1	41.6544
G328	2024ZMD	1	36.0058
G329	2024ZMD	1	35.1098
G330	2024ZMD	1	40.8432
G331	2024ZMD	1	28.5745
G332	2024ZMD	1	33.6275
G333	2024ZMD	1	31.4088
G334	2024ZMD	1	40.6073
G335	2024ZMD	1	33.8809
G336	2024ZMD	1	36.1498
G337	2024ZMD	1	39.85
G338	2024ZMD	1	52.8043
G339	2024ZMD	1	44.7294
G1	2024PY	1	51.1059
G2	2024PY	1	47.4646
G3	2024PY	1	35.8279
G4	2024PY	1	53.4464
G5	2024PY	1	46.2346
G6	2024PY	1	50.5606
G7	2024PY	1	51.4939
G8	2024PY	1	47.5732
G9	2024PY	1	47.9953
G10	2024PY	1	50.4663
G11	2024PY	1	48.0739
G12	2024PY	1	47.5738
G13	2024PY	1	35.8774
G14	2024PY	1	43.8111
G15	2024PY	1	44.05
G16	2024PY	1	49.5127
G17	2024PY	1	43.7909
G18	2024PY	1	46.1561
G19	2024PY	1	45.35
G20	2024PY	1	52.1443
G21	2024PY	1	43.2596
G22	2024PY	1	42.9545
G23	2024PY	1	43.4912
G24	2024PY	1	51.0144
G25	2024PY	1	49.5194
G26	2024PY	1	48.7698
G27	2024PY	1	52.4574
G28	2024PY	1	53.1579
G29	2024PY	1	50.3234
G30	2024PY	1	50.6129
G31	2024PY	1	55.0191
G32	2024PY	1	49.207
G33	2024PY	1	50.0849
G34	2024PY	1	48.3577
G35	2024PY	1	46.1388
G36	2024PY	1	44.5468
G37	2024PY	1	55.2312
G38	2024PY	1	44.5024
G39	2024PY	1	44.9677
G40	2024PY	1	49.6439
G41	2024PY	1	42.4093
G42	2024PY	1	46.558
G43	2024PY	1	42.956
G44	2024PY	1	50.1126
G45	2024PY	1	46.6509
G46	2024PY	1	51.0132
G47	2024PY	1	52.5923
G48	2024PY	1	53.1154
G49	2024PY	1	44.8738
G50	2024PY	1	48.319
G51	2024PY	1	53.5803
G52	2024PY	1	53.5532
G53	2024PY	1	47.7561
G54	2024PY	1	54.646
G55	2024PY	1	51.0389
G56	2024PY	1	53.2242
G57	2024PY	1	52.4559
G58	2024PY	1	60.2588
G59	2024PY	1	48.237
G60	2024PY	1	54.2784
G61	2024PY	1	49.0987
G62	2024PY	1	57.9278
G63	2024PY	1	51.5907
G64	2024PY	1	49.5672
G65	2024PY	1	52.1064
G66	2024PY	1	50.7399
G67	2024PY	1	50.9849
G68	2024PY	1	43.2235
G69	2024PY	1	50.3536
G70	2024PY	1	49.307
G71	2024PY	1	54.5942
G72	2024PY	1	51.7051
G73	2024PY	1	52.4204
G74	2024PY	1	49.6311
G75	2024PY	1	60.5141
G76	2024PY	1	49.4216
G77	2024PY	1	50.7438
G78	2024PY	1	49.7014
G79	2024PY	1	57.1512
G80	2024PY	1	54.2971
G81	2024PY	1	50.0414
G82	2024PY	1	54.6275
G83	2024PY	1	49.2868
G84	2024PY	1	54.5285
G85	2024PY	1	49.6247
G86	2024PY	1	55.4759
G87	2024PY	1	50.7734
G88	2024PY	1	54.6571
G89	2024PY	1	50.6179
G90	2024PY	1	46.944
G91	2024PY	1	50.0772
G92	2024PY	1	56.7947
G93	2024PY	1	47.6234
G94	2024PY	1	53.0208
G95	2024PY	1	48.7097
G96	2024PY	1	49.2166
G97	2024PY	1	47.8638
G98	2024PY	1	56.2688
G99	2024PY	1	50.5573
G100	2024PY	1	58.138
G101	2024PY	1	51.4085
G102	2024PY	1	53.2232
G103	2024PY	1	50.051
G104	2024PY	1	44.5354
G105	2024PY	1	47.9567
G106	2024PY	1	48.0222
G107	2024PY	1	48.5545
G108	2024PY	1	47.9855
G109	2024PY	1	52.2239
G110	2024PY	1	52.6109
G111	2024PY	1	57.142
G112	2024PY	1	55
G113	2024PY	1	50.601
G114	2024PY	1	55.9033
G115	2024PY	1	43.1766
G116	2024PY	1	47.5498
G117	2024PY	1	48.0028
G118	2024PY	1	51.7539
G119	2024PY	1	51.5394
G120	2024PY	1	55.1288
G121	2024PY	1	48.9636
G122	2024PY	1	54.8547
G123	2024PY	1	44.9604
G124	2024PY	1	45.3938
G125	2024PY	1	43.0163
G126	2024PY	1	45.4744
G127	2024PY	1	47.8796
G128	2024PY	1	51.8819
G129	2024PY	1	48.7887
G130	2024PY	1	46.0149
G131	2024PY	1	52.1944
G132	2024PY	1	51.5899
G133	2024PY	1	46.7731
G134	2024PY	1	48.8681
G135	2024PY	1	43.1914
G136	2024PY		28.5983
G137	2024PY	1	40.7203
G138	2024PY	1	47.0801
G139	2024PY	1	51.6119
G140	2024PY	1	45.724
G141	2024PY	1	42.8722
G142	2024PY	1	46.8457
G143	2024PY	1	46.8059
G144	2024PY	1	45.9071
G145	2024PY	1	47.9662
G146	2024PY	1	54.6133
G147	2024PY	1	50.1536
G148	2024PY	1	48.153
